title                                                                                                                          ,link                                                                                                                     ,category      ,processed_title                                                                                      ,category_label
Judge rules Israeli firm NSO Group liable for damages in WhatsApp hacking case                                                 ,https://edition.cnn.com/2024/12/20/tech/whatsapp-nso-group-pegasus/index.html                                            ,Tech          ,judg rule isra firm nso group liabl damag whatsapp hack case                                         ,             1
We dialed 1-800-ChatGPT. Here’s what happened                                                                                  ,https://edition.cnn.com/2024/12/19/tech/openai-chatgpt-phone-call/index.html                                             ,Tech          ,dial chatgpt here happen                                                                             ,             1
Online dating is about to radically change                                                                                     ,https://edition.cnn.com/2024/12/19/tech/why-dating-may-look-radically-different-in-5-years/index.html                    ,Tech          ,onlin date radic chang                                                                               ,             1
Humanoid robot that can do laundry and make coffee could be yours next year                                                    ,https://edition.cnn.com/2024/12/19/business/video/neo-robots-ai-coffee-digvid                                            ,Tech          ,humanoid robot laundri make coffe could next year                                                    ,             1
Europe opens probe into TikTok over election interference following Romanian election                                          ,https://edition.cnn.com/2024/12/17/tech/eu-tiktok-investigation-romanian-election-intl/index.html                        ,Tech          ,europ open probe tiktok elect interfer follow romanian elect                                         ,             1
Trump meets with TikTok CEO at Mar-a-Lago as company asks Supreme Court to intervene in fight over federal ban                 ,https://edition.cnn.com/2024/12/16/tech/tiktok-ceo-trump-supreme-court/index.html                                        ,Tech          ,trump meet tiktok ceo maralago compani ask suprem court interven fight feder ban                     ,             1
Why the COO of one of the world’s foremost AI companies spent 50 hours interviewing for her job                                ,https://edition.cnn.com/2024/12/16/business/video/lila-ibrahim-50-hours-google-deepmind-spc                              ,Tech          ,coo one world foremost ai compani spent hour interview job                                           ,             1
Want to know what’s flying overhead? There’s an app for that                                                                   ,https://edition.cnn.com/2024/12/14/tech/aircraft-drone-identifier-apps/index.html                                        ,Tech          ,want know what fli overhead there app                                                                ,             1
Sony hasn’t been this hot since it made the Walkman                                                                            ,https://edition.cnn.com/2024/12/14/tech/sony-stock-record/index.html                                                     ,Tech          ,soni hasnt hot sinc made walkman                                                                     ,             1
History-making probe achieves closest-ever approach to the sun                                                                 ,https://edition.cnn.com/2024/12/23/science/parker-solar-probe-sun-close-approach/index.html                              ,Tech          ,historymak probe achiev closestev approach sun                                                       ,             1
Microplastics are choking our waters. Could a sponge made of squid bones help remove them?                                     ,https://edition.cnn.com/2024/12/17/science/microplastics-sponge-wuhan-china-scn-intl-hnk/index.html                      ,Tech          ,microplast choke water could spong made squid bone help remov                                        ,             1
"I don’t have diabetes, but I wore a glucose monitor for six weeks. Here’s what I learned about food (and anxiety)"            ,https://edition.cnn.com/2024/11/29/health/continuous-glucose-monitor-tirrell-wellness/index.html                         ,Tech          ,dont diabet wore glucos monitor six week here learn food anxieti                                     ,             1
Snapchat’s new AI chatbot is already raising alarms among teens and parents                                                    ,https://edition.cnn.com/2023/04/27/tech/snapchat-my-ai-concerns-wellness/index.html                                      ,Tech          ,snapchat new ai chatbot alreadi rais alarm among teen parent                                         ,             1
Expect 2025 to be a happy new year for your investments. Unless…                                                               ,https://edition.cnn.com/2025/01/01/investing/what-to-expect-from-stocks-in-2025/index.html                               ,Tech          ,expect happi new year invest unless                                                                  ,             1
Stocks just did something they haven’t done in nearly three decades                                                            ,https://edition.cnn.com/2024/12/31/investing/stock-market-end-of-year-wrap/index.html                                    ,Tech          ,stock someth havent done nearli three decad                                                          ,             1
Where the deadly South Korean airline crash investigation is heading                                                           ,https://edition.cnn.com/2024/12/30/business/south-korean-airline-crash-investigation/index.html                          ,Tech          ,deadli south korean airlin crash investig head                                                       ,             1
Bernie Madoff’s victims have now recovered 94% of their losses                                                                 ,https://edition.cnn.com/2024/12/31/business/bernie-madoff-victim-compensation-final-intl/index.html                      ,Tech          ,berni madoff victim recov loss                                                                       ,             1
Boeing’s terrible year is ending with the worst aviation tragedy of 2024                                                       ,https://edition.cnn.com/2024/12/31/business/boeing-terrible-year-ends-with-tragedy/index.html                            ,Tech          ,boe terribl year end worst aviat tragedi                                                             ,             1
A ‘Ladies’ Night’ lawsuit sent a family-owned restaurant out of business. It’s more common than you’d think                    ,https://edition.cnn.com/2024/12/31/business/ladies-night-lawsuit-small-business/index.html                               ,Tech          ,ladi night lawsuit sent familyown restaur busi common youd think                                     ,             1
Expect 2025 to be a happy new year for your investments. Unless…                                                               ,https://edition.cnn.com/2025/01/01/investing/what-to-expect-from-stocks-in-2025/index.html                               ,Tech          ,expect happi new year invest unless                                                                  ,             1
Stocks just did something they haven’t done in nearly three decades                                                            ,https://edition.cnn.com/2024/12/31/investing/stock-market-end-of-year-wrap/index.html                                    ,Tech          ,stock someth havent done nearli three decad                                                          ,             1
Where the deadly South Korean airline crash investigation is heading                                                           ,https://edition.cnn.com/2024/12/30/business/south-korean-airline-crash-investigation/index.html                          ,Tech          ,deadli south korean airlin crash investig head                                                       ,             1
MAGA opponents of Elon Musk claim he stripped them of their X badges                                                           ,https://edition.cnn.com/2024/12/27/tech/maga-musk-x-visas/index.html                                                     ,Tech          ,maga oppon elon musk claim strip x badg                                                              ,             1
AI bigwigs want to go all-in on nuclear. They also happen to be behind nuclear companies                                       ,https://edition.cnn.com/2024/12/24/tech/nuclear-energy-ai-leaders/index.html                                             ,Tech          ,ai bigwig want go allin nuclear also happen behind nuclear compani                                   ,             1
FTX executives shave serious time off their sentences                                                                          ,https://edition.cnn.com/2024/12/26/tech/ftx-ryan-salame-caroline-ellison-sentences/index.html                            ,Tech          ,ftx execut shave seriou time sentenc                                                                 ,             1
"Iran lifts ban on WhatsApp and Google Play, state media says"                                                                 ,https://edition.cnn.com/2024/12/24/tech/iran-lifts-ban-on-whatsapp-and-google-play-state-media-says-intl/index.html      ,Tech          ,iran lift ban whatsapp googl play state medium say                                                   ,             1
A billion laser points helped bring Notre Dame back to life                                                                    ,https://edition.cnn.com/2024/12/23/tech/ai-models-tech-notre-dame-cathedral/index.html                                   ,Tech          ,billion laser point help bring notr dame back life                                                   ,             1
Judge rules Israeli firm NSO Group liable for damages in WhatsApp hacking case                                                 ,https://edition.cnn.com/2024/12/20/tech/whatsapp-nso-group-pegasus/index.html                                            ,Tech          ,judg rule isra firm nso group liabl damag whatsapp hack case                                         ,             1
We dialed 1-800-ChatGPT. Here’s what happened                                                                                  ,https://edition.cnn.com/2024/12/19/tech/openai-chatgpt-phone-call/index.html                                             ,Tech          ,dial chatgpt here happen                                                                             ,             1
Online dating is about to radically change                                                                                     ,https://edition.cnn.com/2024/12/19/tech/why-dating-may-look-radically-different-in-5-years/index.html                    ,Tech          ,onlin date radic chang                                                                               ,             1
Humanoid robot that can do laundry and make coffee could be yours next year                                                    ,https://edition.cnn.com/2024/12/19/business/video/neo-robots-ai-coffee-digvid                                            ,Tech          ,humanoid robot laundri make coffe could next year                                                    ,             1
Europe opens probe into TikTok over election interference following Romanian election                                          ,https://edition.cnn.com/2024/12/17/tech/eu-tiktok-investigation-romanian-election-intl/index.html                        ,Tech          ,europ open probe tiktok elect interfer follow romanian elect                                         ,             1
Trump meets with TikTok CEO at Mar-a-Lago as company asks Supreme Court to intervene in fight over federal ban                 ,https://edition.cnn.com/2024/12/16/tech/tiktok-ceo-trump-supreme-court/index.html                                        ,Tech          ,trump meet tiktok ceo maralago compani ask suprem court interven fight feder ban                     ,             1
Why the COO of one of the world’s foremost AI companies spent 50 hours interviewing for her job                                ,https://edition.cnn.com/2024/12/16/business/video/lila-ibrahim-50-hours-google-deepmind-spc                              ,Tech          ,coo one world foremost ai compani spent hour interview job                                           ,             1
Want to know what’s flying overhead? There’s an app for that                                                                   ,https://edition.cnn.com/2024/12/14/tech/aircraft-drone-identifier-apps/index.html                                        ,Tech          ,want know what fli overhead there app                                                                ,             1
Sony hasn’t been this hot since it made the Walkman                                                                            ,https://edition.cnn.com/2024/12/14/tech/sony-stock-record/index.html                                                     ,Tech          ,soni hasnt hot sinc made walkman                                                                     ,             1
History-making probe achieves closest-ever approach to the sun                                                                 ,https://edition.cnn.com/2024/12/23/science/parker-solar-probe-sun-close-approach/index.html                              ,Tech          ,historymak probe achiev closestev approach sun                                                       ,             1
Microplastics are choking our waters. Could a sponge made of squid bones help remove them?                                     ,https://edition.cnn.com/2024/12/17/science/microplastics-sponge-wuhan-china-scn-intl-hnk/index.html                      ,Tech          ,microplast choke water could spong made squid bone help remov                                        ,             1
"I don’t have diabetes, but I wore a glucose monitor for six weeks. Here’s what I learned about food (and anxiety)"            ,https://edition.cnn.com/2024/11/29/health/continuous-glucose-monitor-tirrell-wellness/index.html                         ,Tech          ,dont diabet wore glucos monitor six week here learn food anxieti                                     ,             1
Snapchat’s new AI chatbot is already raising alarms among teens and parents                                                    ,https://edition.cnn.com/2023/04/27/tech/snapchat-my-ai-concerns-wellness/index.html                                      ,Tech          ,snapchat new ai chatbot alreadi rais alarm among teen parent                                         ,             1
Expect 2025 to be a happy new year for your investments. Unless…                                                               ,https://edition.cnn.com/2025/01/01/investing/what-to-expect-from-stocks-in-2025/index.html                               ,Tech          ,expect happi new year invest unless                                                                  ,             1
Stocks just did something they haven’t done in nearly three decades                                                            ,https://edition.cnn.com/2024/12/31/investing/stock-market-end-of-year-wrap/index.html                                    ,Tech          ,stock someth havent done nearli three decad                                                          ,             1
Where the deadly South Korean airline crash investigation is heading                                                           ,https://edition.cnn.com/2024/12/30/business/south-korean-airline-crash-investigation/index.html                          ,Tech          ,deadli south korean airlin crash investig head                                                       ,             1
Bernie Madoff’s victims have now recovered 94% of their losses                                                                 ,https://edition.cnn.com/2024/12/31/business/bernie-madoff-victim-compensation-final-intl/index.html                      ,Tech          ,berni madoff victim recov loss                                                                       ,             1
Boeing’s terrible year is ending with the worst aviation tragedy of 2024                                                       ,https://edition.cnn.com/2024/12/31/business/boeing-terrible-year-ends-with-tragedy/index.html                            ,Tech          ,boe terribl year end worst aviat tragedi                                                             ,             1
A ‘Ladies’ Night’ lawsuit sent a family-owned restaurant out of business. It’s more common than you’d think                    ,https://edition.cnn.com/2024/12/31/business/ladies-night-lawsuit-small-business/index.html                               ,Tech          ,ladi night lawsuit sent familyown restaur busi common youd think                                     ,             1
Expect 2025 to be a happy new year for your investments. Unless…                                                               ,https://edition.cnn.com/2025/01/01/investing/what-to-expect-from-stocks-in-2025/index.html                               ,Business      ,expect happi new year invest unless                                                                  ,             2
Stocks just did something they haven’t done in nearly three decades                                                            ,https://edition.cnn.com/2024/12/31/investing/stock-market-end-of-year-wrap/index.html                                    ,Business      ,stock someth havent done nearli three decad                                                          ,             2
Where the deadly South Korean airline crash investigation is heading                                                           ,https://edition.cnn.com/2024/12/30/business/south-korean-airline-crash-investigation/index.html                          ,Business      ,deadli south korean airlin crash investig head                                                       ,             2
Expect 2025 to be a happy new year for your investments. Unless…                                                               ,https://edition.cnn.com/2025/01/01/investing/what-to-expect-from-stocks-in-2025/index.html                               ,Business      ,expect happi new year invest unless                                                                  ,             2
Stocks just did something they haven’t done in nearly three decades                                                            ,https://edition.cnn.com/2024/12/31/investing/stock-market-end-of-year-wrap/index.html                                    ,Business      ,stock someth havent done nearli three decad                                                          ,             2
Where the deadly South Korean airline crash investigation is heading                                                           ,https://edition.cnn.com/2024/12/30/business/south-korean-airline-crash-investigation/index.html                          ,Business      ,deadli south korean airlin crash investig head                                                       ,             2
Bernie Madoff’s victims have now recovered 94% of their losses                                                                 ,https://edition.cnn.com/2024/12/31/business/bernie-madoff-victim-compensation-final-intl/index.html                      ,Business      ,berni madoff victim recov loss                                                                       ,             2
Boeing’s terrible year is ending with the worst aviation tragedy of 2024                                                       ,https://edition.cnn.com/2024/12/31/business/boeing-terrible-year-ends-with-tragedy/index.html                            ,Business      ,boe terribl year end worst aviat tragedi                                                             ,             2
A ‘Ladies’ Night’ lawsuit sent a family-owned restaurant out of business. It’s more common than you’d think                    ,https://edition.cnn.com/2024/12/31/business/ladies-night-lawsuit-small-business/index.html                               ,Business      ,ladi night lawsuit sent familyown restaur busi common youd think                                     ,             2
The comic book industry has nearly died before. Some artists fear AI will kill it                                              ,https://edition.cnn.com/2024/12/31/business/comic-books-ai/index.html                                                    ,Business      ,comic book industri nearli die artist fear ai kill                                                   ,             2
"Despite inflation, some everyday products actually dropped in price this year"                                                ,https://edition.cnn.com/2024/12/31/economy/where-prices-fell-this-year/index.html                                        ,Business      ,despit inflat everyday product actual drop price year                                                ,             2
‘Major incident’: China-backed hackers breached US Treasury workstations                                                       ,https://edition.cnn.com/2024/12/30/investing/china-hackers-treasury-workstations/index.html                              ,Business      ,major incid chinaback hacker breach u treasuri workstat                                              ,             2
Walmart’s version of the Hermès Birkin has taken over the internet                                                             ,https://edition.cnn.com/2024/12/30/business/wirkin-walmart-hermes-bag/index.html                                         ,Business      ,walmart version herm birkin taken internet                                                           ,             2
Stocks set to end 2024 on a sour note despite strong gains for the year                                                        ,https://edition.cnn.com/2024/12/30/investing/stock-selloff-dow/index.html                                                ,Business      ,stock set end sour note despit strong gain year                                                      ,             2
2024 has been a nerve-wracking year for plane travel. How safe is it really?                                                   ,https://edition.cnn.com/2024/12/30/business/plane-travel-crash-safety-record/index.html                                  ,Business      ,nervewrack year plane travel safe realli                                                             ,             2
What’s open and closed on New Year’s Eve and New Year’s Day 2025?                                                              ,https://edition.cnn.com/2024/12/30/business/open-closed-new-years-eve-day/index.html                                     ,Business      ,what open close new year eve new year day                                                            ,             2
Homeowners have no incentive to sell. Here’s why                                                                               ,https://edition.cnn.com/2024/12/30/economy/what-to-expect-housing-market-2025/index.html                                 ,Business      ,homeown incent sell here                                                                             ,             2
What to expect for gas prices in 2025                                                                                          ,https://edition.cnn.com/2024/12/30/business/gas-prices-trump-2025-gasbuddy/index.html                                    ,Business      ,expect ga price                                                                                      ,             2
Recognize the name Jolt Cola? The 1980s soda aims to make a comeback — this time with even more caffeine                       ,https://edition.cnn.com/2024/12/29/business/jolt-cola-energy-drink-returns/index.html                                    ,Business      ,recogn name jolt cola soda aim make comeback time even caffein                                       ,             2
"Charles Dolan, HBO and Cablevision founder, dies at 98"                                                                       ,https://edition.cnn.com/2024/12/29/media/charles-dolan-hbo-and-cablevision-founder-death/index.html                      ,Business      ,charl dolan hbo cablevis founder dy                                                                  ,             2
"From Panera’s Charged Lemonade to Fruit Stripe, here are 6 foods and drinks we lost in 2024"                                  ,https://edition.cnn.com/2024/12/29/food/discontinued-food-drinks-2024/index.html                                         ,Business      ,panera charg lemonad fruit stripe food drink lost                                                    ,             2
Ticket sold in California has won the estimated $1.22 billion Mega Millions jackpot                                            ,https://edition.cnn.com/2024/12/27/business/friday-mega-millions-jackpot-reaches-1-15-billion/index.html                 ,Business      ,ticket sold california estim billion mega million jackpot                                            ,             2
Big Lots strikes deal to keep hundreds of stores open and save jobs                                                            ,https://edition.cnn.com/2024/12/28/business/big-lots-new-deal/index.html                                                 ,Business      ,big lot strike deal keep hundr store open save job                                                   ,             2
Inmates are learning to code in prison. Jobs may be hard to come by                                                            ,https://edition.cnn.com/2024/12/28/business/inmates-coding-jobs/index.html                                               ,Business      ,inmat learn code prison job may hard come                                                            ,             2
MAGA opponents of Elon Musk claim he stripped them of their X badges                                                           ,https://edition.cnn.com/2024/12/27/tech/maga-musk-x-visas/index.html                                                     ,Business      ,maga oppon elon musk claim strip x badg                                                              ,             2
Republicans will still have to deal with the debt ceiling in 2025. Here’s what you need to know                                ,https://edition.cnn.com/2024/12/27/business/debt-ceiling-trump-republicans-congress/index.html                           ,Business      ,republican still deal debt ceil here need know                                                       ,             2
Legal expert examines Trump’s arguments for pausing the TikTok ban                                                             ,https://edition.cnn.com/2024/12/27/business/video/trump-tik-tok-ban-pause-supreme-court-marris-ac-digvid                 ,Business      ,legal expert examin trump argument paus tiktok ban                                                   ,             2
Financial expert gives steps to make the most of your cash in 2025                                                             ,https://edition.cnn.com/2024/12/26/business/video/finance-tips-money-savings-retirement-budget-2025-digvid               ,Business      ,financi expert give step make cash                                                                   ,             2
Rampell: This is what the stock market is betting on when Trump takes office                                                   ,https://edition.cnn.com/2024/12/25/business/video/trump-tariffs-stock-market-2025-catherine-rampell-digvid               ,Business      ,rampel stock market bet trump take offic                                                             ,             2
A non-alcoholic beer that actually tastes good? Meet the men who set out to make it - and succeeded                            ,https://edition.cnn.com/2024/12/26/business/video/athletic-brewing-non-alcoholic-beer-digvid                             ,Business      ,nonalcohol beer actual tast good meet men set make succeed                                           ,             2
The Container Store files for bankruptcy                                                                                       ,https://edition.cnn.com/2024/12/23/investing/container-store-bankruptcy/index.html                                       ,Business      ,contain store file bankruptci                                                                        ,             2
"Inflation was the cause, not the result, of the ‘hot’ labor market, research shows"                                           ,https://edition.cnn.com/2024/12/23/economy/inflation-hot-job-market-great-resignation/index.html                         ,Business      ,inflat caus result hot labor market research show                                                    ,             2
Powell led the Fed’s fight against inflation. It’s not over yet — and it could get even harder                                 ,https://edition.cnn.com/2024/12/23/economy/jerome-powell-risk-takers/index.html                                          ,Business      ,powel led fed fight inflat yet could get even harder                                                 ,             2
Gift at the pump: Cheapest Christmas gas since Covid                                                                           ,https://edition.cnn.com/2024/12/23/business/gas-prices-christmas-holiday/index.html                                      ,Business      ,gift pump cheapest christma ga sinc covid                                                            ,             2
Here are 12 well-known companies that went bankrupt in 2024                                                                    ,https://edition.cnn.com/2024/12/22/business/2024-company-bankruptcy-list/index.html                                      ,Business      ,wellknown compani went bankrupt                                                                      ,             2
"Facebook inflicted ‘lifelong trauma’ on Kenyan content moderators, campaigners say, as more than 140 are diagnosed with PTSD" ,https://edition.cnn.com/2024/12/22/business/facebook-content-moderators-kenya-ptsd-intl/index.html                       ,Business      ,facebook inflict lifelong trauma kenyan content moder campaign say diagnos ptsd                      ,             2
Trump wants to scrap Biden’s ban on a chunk of natural gas exports. It won’t help America’s top buyer much                     ,https://edition.cnn.com/2024/12/22/business/trump-liquefied-natural-gas-ban-overturn-europe-intl/index.html              ,Business      ,trump want scrap biden ban chunk natur ga export wont help america top buyer much                    ,             2
Party City files for bankruptcy                                                                                                ,https://edition.cnn.com/2024/12/21/business/party-city-files-for-bankruptcy/index.html                                   ,Business      ,parti citi file bankruptci                                                                           ,             2
Year in Review: Top Media Stories of 2024                                                                                      ,https://edition.cnn.com/2024/12/23/business/video/top-media-stories-2024-yir-stelter-pkg-digvid                          ,Business      ,year review top medium stori                                                                         ,             2
Elon Musk suggests cognitive testing for elected officials. Stelter reacts                                                     ,https://edition.cnn.com/2024/12/25/business/video/elon-musk-cognitive-testing-kay-granger-digvid                         ,Business      ,elon musk suggest cognit test elect offici stelter react                                             ,             2
Stelter on what Trump’s FCC pick may be signaling with Disney letter                                                           ,https://edition.cnn.com/2024/12/24/business/video/brendan-carr-fcc-disney-ceo-iger-digvid                                ,Business      ,stelter trump fcc pick may signal disney letter                                                      ,             2
Reporter caught up in airline technical outage describes scene                                                                 ,https://edition.cnn.com/2024/12/24/business/video/american-airlines-outage-christmas-eve-cnc-ldn-digvid                  ,Business      ,report caught airlin technic outag describ scene                                                     ,             2
She feared ‘menopause’ was a dirty word in Hollywood. She started a company around it anyway                                   ,https://edition.cnn.com/2024/12/24/business/video/naomi-watts-stripes-beauty-brand-cprog-digvid                          ,Business      ,fear menopaus dirti word hollywood start compani around anyway                                       ,             2
Not using these job interview tips can reduce your chances of getting that job                                                 ,https://edition.cnn.com/2024/10/04/success/job-interview-how-to-do-well-gen-z-wellness/index.html                        ,Business      ,use job interview tip reduc chanc get job                                                            ,             2
Smart moves to make when the Fed starts cutting rates                                                                          ,https://edition.cnn.com/2024/07/27/success/fed-interest-rate-cuts-debt-savings/index.html                                ,Business      ,smart move make fed start cut rate                                                                   ,             2
Early signs of dementia can show in your finances                                                                              ,https://edition.cnn.com/2024/07/08/success/money-problems-dementia/index.html                                            ,Business      ,earli sign dementia show financ                                                                      ,             2
Steps you can take now to avoid college sticker shock                                                                          ,https://edition.cnn.com/2024/06/17/success/how-to-find-good-affordable-colleges/index.html                               ,Business      ,step take avoid colleg sticker shock                                                                 ,             2
AI bigwigs want to go all-in on nuclear. They also happen to be behind nuclear companies                                       ,https://edition.cnn.com/2024/12/24/tech/nuclear-energy-ai-leaders/index.html                                             ,Business      ,ai bigwig want go allin nuclear also happen behind nuclear compani                                   ,             2
FTX executives shave serious time off their sentences                                                                          ,https://edition.cnn.com/2024/12/26/tech/ftx-ryan-salame-caroline-ellison-sentences/index.html                            ,Business      ,ftx execut shave seriou time sentenc                                                                 ,             2
"Iran lifts ban on WhatsApp and Google Play, state media says"                                                                 ,https://edition.cnn.com/2024/12/24/tech/iran-lifts-ban-on-whatsapp-and-google-play-state-media-says-intl/index.html      ,Business      ,iran lift ban whatsapp googl play state medium say                                                   ,             2
A billion laser points helped bring Notre Dame back to life                                                                    ,https://edition.cnn.com/2024/12/23/tech/ai-models-tech-notre-dame-cathedral/index.html                                   ,Business      ,billion laser point help bring notr dame back life                                                   ,             2
The Murdoch family waged a secret court battle over succession. A voting machine company is trying to pry the case open        ,https://edition.cnn.com/2024/12/27/media/smartmatic-fox-murdoch-family-succession-trust/index.html                       ,Business      ,murdoch famili wage secret court battl success vote machin compani tri pri case open                 ,             2
"Netflix touts biggest-ever NFL streaming ratings, peaking with Beyoncé’s halftime show"                                       ,https://edition.cnn.com/2024/12/26/media/netflix-nfl-ratings/index.html                                                  ,Business      ,netflix tout biggestev nfl stream rate peak beyonc halftim show                                      ,             2
"Trump’s FCC pick sends stern letter to Bob Iger, blasting ‘erosion in public trust’"                                          ,https://edition.cnn.com/2024/12/23/media/fcc-brendan-carr-bob-iger-abc-letter/index.html                                 ,Business      ,trump fcc pick send stern letter bob iger blast eros public trust                                    ,             2
"Elon Musk endorses far-right German political party, wading deeper into global politics"                                      ,https://edition.cnn.com/2024/12/20/media/elon-musk-afd-germany-politics-far-right/index.html                             ,Business      ,elon musk endors farright german polit parti wade deeper global polit                                ,             2
Your ultimate guide to the American Express Membership Rewards program                                                         ,https://edition.cnn.com/cnn-underscored/travel/american-express-membership-rewards-guide                                 ,Business      ,ultim guid american express membership reward program                                                ,             2
Your complete guide to earning and redeeming points in the Citi ThankYou Rewards program                                       ,https://edition.cnn.com/cnn-underscored/travel/citi-thankyou-points-rewards                                              ,Business      ,complet guid earn redeem point citi thankyou reward program                                          ,             2
"Best mobile payment apps in 2024, tested by our editors"                                                                      ,https://edition.cnn.com/cnn-underscored/reviews/best-mobile-payment-apps                                                 ,Business      ,best mobil payment app test editor                                                                   ,             2
Lower your expenses by getting one of these credit cards with no annual fee                                                    ,https://edition.cnn.com/2021/10/01/cnn-underscored/best-no-annual-fee-credit-cards                                       ,Business      ,lower expens get one credit card annual fee                                                          ,             2
Streaming and texting on the Moon: Nokia and NASA are taking 4G into space                                                     ,https://edition.cnn.com/2024/04/24/tech/nokia-moon-4g-network-nasa-spc/index.html                                        ,Business      ,stream text moon nokia nasa take g space                                                             ,             2
"The electric car revolution is on track, says IEA"                                                                            ,https://edition.cnn.com/2024/04/23/cars/electric-vehicle-sales-forecast-iea/index.html                                   ,Business      ,electr car revolut track say iea                                                                     ,             2
Digital humans: the relatable face of artificial intelligence?                                                                 ,https://edition.cnn.com/business/digital-humans-ai-dj-dex-spc/index.html                                                 ,Business      ,digit human relat face artifici intellig                                                             ,             2
Top soccer clubs are using an AI-powered app to scout future stars                                                             ,https://edition.cnn.com/2024/03/01/tech/aiscout-app-soccer-scouting-spc-intl/index.html                                  ,Business      ,top soccer club use aipow app scout futur star                                                       ,             2
OpenAI’s wild week. How the Sam Altman story unfolded                                                                          ,https://edition.cnn.com/2023/11/22/tech/openai-sam-altman-chaos-explained-intl-hnk/index.html                            ,Business      ,openai wild week sam altman stori unfold                                                             ,             2
Sam Altman returns to OpenAI in a bizarre reversal of fortunes                                                                 ,https://edition.cnn.com/2023/11/22/tech/openai-altman-returns-hnk-intl/index.html                                        ,Business      ,sam altman return openai bizarr revers fortun                                                        ,             2
Opinion: The drama around Sam Altman is an urgent warning                                                                      ,https://edition.cnn.com/2023/11/21/opinions/sam-altman-openai-ouster-danger-filipovic/index.html                         ,Business      ,opinion drama around sam altman urgent warn                                                          ,             2
Microsoft stock hits all-time high after hiring former OpenAI CEO Sam Altman                                                   ,https://edition.cnn.com/2023/11/20/investing/microsoft-stock-record-high-altman-openai/index.html                        ,Business      ,microsoft stock hit alltim high hire former openai ceo sam altman                                    ,             2
Legal expert examines Trump’s arguments for pausing the TikTok ban                                                             ,https://edition.cnn.com/2024/12/27/business/video/trump-tik-tok-ban-pause-supreme-court-marris-ac-digvid                 ,Business      ,legal expert examin trump argument paus tiktok ban                                                   ,             2
Financial expert gives steps to make the most of your cash in 2025                                                             ,https://edition.cnn.com/2024/12/26/business/video/finance-tips-money-savings-retirement-budget-2025-digvid               ,Business      ,financi expert give step make cash                                                                   ,             2
Rampell: This is what the stock market is betting on when Trump takes office                                                   ,https://edition.cnn.com/2024/12/25/business/video/trump-tariffs-stock-market-2025-catherine-rampell-digvid               ,Business      ,rampel stock market bet trump take offic                                                             ,             2
Expect 2025 to be a happy new year for your investments. Unless…                                                               ,https://edition.cnn.com/2025/01/01/investing/what-to-expect-from-stocks-in-2025/index.html                               ,Business      ,expect happi new year invest unless                                                                  ,             2
Stocks just did something they haven’t done in nearly three decades                                                            ,https://edition.cnn.com/2024/12/31/investing/stock-market-end-of-year-wrap/index.html                                    ,Business      ,stock someth havent done nearli three decad                                                          ,             2
